,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz
108,-100,-100,100,8000.0,-41.85,-41.58,28.89,0.5094597912621359,0.48220058349514544,0.7733384271844667,-0.012080536912751683,-0.009060402684563757,9.823892617449664,-0.006521739130434784,-0.004026845637583891,-0.03859060402684563
109,-100,-200,100,8000.0,-62.37,-135.81,31.683673469387756,0.2624728980295573,0.7470751461165058,0.6351757359223303,-0.016013513513513506,-0.04439189189189189,9.755067567567568,-0.004932432432432432,0.001418918918918919,-0.10013513513513513
110,-100,-300,100,8000.0,-62.64,-228.375,31.54736842105263,0.20110297500000002,0.7619239487046637,0.6348663027932963,0.1346308724832215,-0.013758389261744965,9.758187919463088,-0.009798657718120805,0.0020134228187919457,-0.16449664429530197
111,-200,-100,100,8000.0,-134.19,-63.99,31.5,0.8122977912621367,0.23717925700000062,0.680483166504855,0.045714285714285714,0.016394557823129253,9.806734693877551,-0.006598639455782313,-0.0002721088435374151,-0.0995238095238095
112,-200,-200,100,8000.0,-151.2,-146.88,27.3,0.5758030344660191,0.5272591849514563,0.728777893203884,-0.004794520547945199,-0.013561643835616439,9.783904109589043,-0.00684931506849315,0.0031506849315068495,-0.16404109589041097
113,-200,-300,100,8000.0,-162.54,-241.11,34.92391304347826,0.34753617156862776,0.780308859223302,0.6815594494949498,0.005202702702702708,0.01878378378378378,9.81277027027027,-0.011621621621621623,-0.0010135135135135136,-0.23297297297297295
114,-300,-100,100,6903.56,-237.6,-67.21875,36.24657534246575,0.896699229885057,0.1440070325581397,0.6881305056179775,0.0027559055118110227,-0.010078740157480313,9.807952755905513,-0.007795275590551181,0.003070866141732283,-0.16921259842519684
115,-300,-200,100,6946.69,-241.38,-165.13953488372093,29.147727272727273,0.8256706385057478,0.29707150946745603,0.7228684656976748,0.0740625,0.04375,9.793671875000001,-0.011484375000000002,0.00015624999999999927,-0.22546875
116,-300,-300,100,5215.08,-251.625,-253.30263157894737,29.454545454545453,0.5825978688524587,0.5881829913043477,0.7125621773109242,0.03319587628865981,0.0016494845360824756,9.827525773195877,-0.013917525773195875,-0.003814432989690722,-0.2845360824742268
117,-100,-100,200,8000.0,-42.66,-42.13636363636363,124.0,0.4935897499999996,0.4719262769230771,0.8681851165048551,0.07817567567567568,0.013918918918918926,9.783175675675675,0.00037037037037037046,0.0020270270270270276,0.02209459459459459
118,-100,-200,200,7479.9,-56.7,-133.7865168539326,127.01020408163265,0.3116246871165648,0.692307953216374,0.7885370470588244,0.06130434782608695,-0.026086956521739136,9.792391304347825,-0.0008695652173913042,0.004202898550724638,-0.03731884057971015
119,-100,-300,200,4760.44,-63.78260869565217,-247.5,133.33846153846153,0.24516394999999974,0.7455290840336135,0.7655985,-0.048409090909090895,0.024659090909090912,9.809886363636364,-0.0025,-0.002840909090909091,-0.10761363636363636
