,V1_in,V2_in,V3_in,t,V1,V2,V3,I1,I2,I3,ax,ay,az,gx,gy,gz,color
91,100,200,-200,8000,60.06122449,157.5918367,-154.5612245,0.2745313,0.391641788,0.456841743,-0.07443662,-0.142464789,10.56767606,0.004295775,-0.010140845,0.031971831,gray
92,100,300,-200,8000,63.64285714,268.8979592,-154.5612245,0.243836058,0.396202938,0.430226635,-0.016056338,-0.114577465,10.5684507,0.003239437,-0.011760563,0.099859155,gray
93,200,100,-200,8000,150.9795918,68.05102041,-150.7040816,0.54733726,0.180719751,0.519723885,-0.050774648,-0.143380282,10.57338028,0.005704225,-0.009788732,0.026478873,gray
94,200,200,-200,8000,158.1428571,156.3896104,-138.9438202,0.311391507,0.282682619,0.416071816,0.065422535,-0.166408451,10.62260563,0.002605634,-0.010492958,0.101056338,gray
95,200,300,-200,8000,166.4081633,266.9693878,-150.9795918,0.29043369,0.381040232,0.44847127,-0.156408451,-0.19415493,10.58647887,-0.003450704,-0.014507042,0.173873239,gray
96,300,100,-200,8000,260.3571429,66.39795918,-153.1836735,0.483974294,0.157811122,0.432815448,0.089577465,-0.14443662,10.57725352,0.003028169,-0.011408451,0.103309859,gray
97,300,200,-200,8000,262.5612245,169.7142857,-152.0816327,0.45752387,0.216404702,0.449365375,0.115704225,-0.160704225,10.58260563,0.001338028,-0.013098592,0.170704225,gray
98,300,300,-200,6515.84,270.8265306,271.9285714,-153.7826087,0.366210301,0.331103457,0.461227606,0.075163934,-0.170819672,10.59196721,0.000655738,-0.011393443,0.231065574,gray
99,100,100,-300,8000,57.45348837,58.39534884,-258.4285714,0.306238172,0.280481163,0.504068038,0.083732394,-0.187676056,10.58260563,0.008028169,-0.009507042,-0.102957746,gray
100,100,200,-300,8000,57.4137931,149.0510204,-247.9591837,0.256260074,0.350567209,0.47312752,0.095070423,-0.140070423,10.56753521,0.007183099,-0.006690141,-0.034647887,gray
101,100,300,-300,7551.49,62.06896552,260.0816327,-253.4693878,0.230619933,0.387913989,0.470235363,-0.015693431,-0.203065693,10.58094891,0.004817518,-0.010875912,0.037080292,gray
102,200,100,-300,6974.23,154.2857143,66.16483516,-254.5714286,0.409366902,0.173992524,0.537071434,0.016299213,-0.212992126,10.58062992,0.00511811,-0.012283465,-0.028818898,gray
103,200,200,-300,7254.87,162.2755102,161.1473684,-256.7755102,0.305567107,0.314470731,0.466805195,0.018473282,-0.188625954,10.58091603,0.002442748,-0.011526718,0.03221374,gray
104,200,300,-300,8000,171.6428571,270.2755102,-260.0816327,0.270956372,0.358234466,0.473249447,-0.020704225,-0.196549296,10.57823944,0.001760563,-0.011478873,0.106197183,gray
105,300,100,-300,6045.53,262.2061856,66.64556962,-258.9795918,0.441709333,0.18446764,0.489316199,-0.014672897,-0.158224299,10.57962617,0.005046729,-0.010934579,0.037196262,gray
106,300,200,-300,8000,254.2959184,163.2705882,-247.1326531,0.424861932,0.236263534,0.48971187,0.012957746,-0.191830986,10.56647887,0.001760563,-0.012816901,0.097323944,gray
107,300,300,-300,7286.89,272.4795918,272.755102,-263.3877551,0.33216091,0.326711537,0.479067062,-0.076136364,-0.136818182,10.58409091,-0.004621212,-0.011212121,0.174090909,gray
108,-100,-100,100,8000,-51.80232558,-56.90322581,41.48780488,0.338300173,0.308831645,0.449328339,-0.031478873,-0.169084507,10.57598592,0.004827586,-0.01,-0.050352113,gray
109,-100,-200,100,8000,-59.74468085,-149.6020408,45.33333333,0.217147234,0.452948605,0.404062029,0.079295775,-0.173591549,10.58894366,0.008239437,-0.01028169,-0.118239437,gray
110,-100,-300,100,8000,-64.19387755,-259.255102,50.625,0.217762704,0.461045279,0.375015543,0.078873239,-0.178309859,10.59619718,0.009507042,-0.008661972,-0.187464789,gray
111,-200,-100,100,8000,-144.9,-65.02040816,40.36082474,0.446868808,0.167282882,0.399038362,0.081901408,-0.198943662,10.58859155,0.008239437,-0.009225352,-0.119859155,gray
112,-200,-200,100,8000,-152.15625,-158.6938776,41.80645161,0.353037525,0.331483939,0.431855404,0.055774648,-0.156197183,10.59035211,0.010352113,-0.009507042,-0.186478873,gray
113,-200,-300,100,8000,-166.1326531,-255.6734694,41.53846154,0.243109628,0.43108964,0.386909375,0.07943662,-0.153098592,10.59422535,0.011338028,-0.007464789,-0.257746479,gray
114,-300,-100,100,8000,-254.5714286,-55.4673913,46.60273973,0.461980473,0.153846034,0.347812778,0.058380282,-0.192746479,10.59049296,0.008521127,-0.007957746,-0.16084507,gray
115,-300,-200,100,8000,-259.8061224,-170.2653061,49.04081633,0.500507769,0.21301758,0.397692061,0.061478873,-0.170211268,10.57774648,0.011760563,-0.006690141,-0.256267606,gray
116,-300,-300,100,8000,-262.5612245,-263.6632653,41.81707317,0.35444929,0.34932573,0.409673514,0.093169014,-0.186478873,10.57443662,0.014366197,-0.007816901,-0.328028169,gray
117,-100,-100,200,8000,-53.7032967,-59,148.7755102,0.327785765,0.290063842,0.48434415,0.029014085,-0.148309859,10.60866197,0.005492958,-0.009507042,0.016408451,gray
118,-100,-200,200,8000,-60.06122449,-157.3163265,144.3673469,0.292057292,0.370931761,0.479166558,0.049507042,-0.143943662,10.57570423,0.006126761,-0.011760563,-0.052253521,gray
119,-100,-300,200,8000,-66.12244898,-266.6938776,156.7653061,0.210305532,0.449580736,0.38373535,0.028943662,-0.121267606,10.57591549,0.009014085,-0.009295775,-0.121126761,gray
120,-200,-100,200,8000,-154.8367347,-67.5,151.8061224,0.460552163,0.194772994,0.500369775,0.031760563,-0.166056338,10.5821831,0.007957746,-0.008028169,-0.053732394,gray
121,-200,-200,200,8000,-163.6530612,-166.9591837,147.9489796,0.356262102,0.279955385,0.482001924,0.042464789,-0.145492958,10.6128169,0.008661972,-0.009225352,-0.124084507,gray
122,-200,-300,200,8000,-164.2040816,-260.3571429,151.5306122,0.252958349,0.374506728,0.409393351,0.017887324,-0.162323944,10.58288732,0.010774648,-0.008028169,-0.186901408,gray
123,-300,-100,200,8000,-261.1836735,-63.91836735,146.8469388,0.468441756,0.174011601,0.426329752,0.079577465,-0.134084507,10.61647887,0.008380282,-0.007394366,-0.120422535,gray
124,-300,-200,200,8000,-258.9795918,-165.0306122,152.0816327,0.445708965,0.245044834,0.434487057,0.057183099,-0.133309859,10.58661972,0.009366197,-0.008591549,-0.183732394,gray
125,-300,-300,200,8000,-270,-273.3061224,144.9473684,0.366611896,0.312179258,0.449648928,0.063732394,-0.13943662,10.58584507,0.011619718,-0.012676056,-0.250211268,gray
126,-100,-100,300,8000,-55.64634146,-60.06741573,256.7755102,0.325077922,0.277120057,0.514792918,0.060985915,-0.179577465,10.60316901,0.004014085,-0.013239437,0.088380282,gray
127,-100,-200,300,8000,-63.91836735,-162.8265306,258.9795918,0.294871546,0.355768962,0.523175543,0.040070423,-0.185422535,10.61084507,0.004859155,-0.010492958,0.013521127,gray
128,-100,-300,300,8000,-64.74193548,-273.3061224,262.5612245,0.252728882,0.354418615,0.465182766,-0.002253521,-0.190422535,10.56739437,0.006760563,-0.009577465,-0.051197183,gray
129,-200,-100,300,7897.88,-155.1122449,-65.29591837,257.877551,0.46705117,0.203228714,0.537430774,0.036153846,-0.202923077,10.57161538,0.006307692,-0.012461538,0.021769231,gray
130,-200,-200,300,6919.79,-161.7065217,-169.4387755,258.3473684,0.380390234,0.28717926,0.506701489,-0.046296296,-0.187259259,10.58177778,0.008592593,-0.012666667,-0.044296296,gray
131,-200,-300,300,7841.45,-168.0612245,-270.8265306,265.8673469,0.287536426,0.358604334,0.464203995,0.008642857,-0.184857143,10.56871429,0.010071429,-0.008785714,-0.117071429,gray
132,-300,-100,300,7174.78,-262.8367347,-67.35483871,262.8367347,0.465549308,0.165949853,0.479654364,-0.002748092,-0.166717557,10.57541985,0.005496183,-0.011755725,-0.046870229,gray
133,-300,-200,300,8000,-257.877551,-169.9897959,255.9489796,0.390243728,0.217678626,0.455128063,-0.043873239,-0.148239437,10.59105634,0.015704225,0.003661972,-0.117816901,gray
134,-300,-300,300,7222.56,-263.9387755,-266.6938776,254.0204082,0.354298425,0.287330053,0.444283094,-0.036538462,-0.210769231,10.55261538,0.015230769,-0.005846154,-0.185615385,gray
